Date,Close,NormalizedClose,Segment
2013-04-22,3475.000000,100.000000,history
2013-04-23,3430.000000,98.705036,history
2013-04-24,3500.000000,100.719424,history
2013-04-25,3530.000000,101.582734,history
2013-04-26,3475.000000,100.000000,history
2013-04-30,3510.000000,101.007194,history
2013-05-01,3395.000000,97.697842,history
2013-05-02,3430.000000,98.705036,history
2013-05-07,3500.000000,100.719424,history
2013-05-08,3515.000000,101.151079,history
2013-05-09,3470.000000,99.856115,history
2013-05-10,3510.000000,101.007194,history
2013-05-13,3510.000000,101.007194,history
2013-05-14,3575.000000,102.877698,history
2013-05-15,3605.000000,103.741007,history
2013-05-16,3555.000000,102.302158,history
2013-05-17,3595.000000,103.453237,history
2013-05-20,3530.000000,101.582734,history
2013-05-21,3550.000000,102.158273,history
2013-05-22,3505.000000,100.863309,history
2013-05-23,3355.000000,96.546763,history
2013-05-24,3290.000000,94.676259,history
2013-05-27,3270.000000,94.100719,history
2013-05-28,3290.000000,94.676259,history
2013-05-29,3295.000000,94.820144,history
2013-05-30,3250.000000,93.525180,history
2013-05-31,3235.000000,93.093525,history
2013-06-03,3205.000000,92.230216,history
2013-06-04,3150.000000,90.647482,history
2013-06-05,3165.000000,91.079137,history
2013-06-06,3075.000000,88.489209,history
2013-06-07,3020.000000,86.906475,history
2013-06-10,3180.000000,91.510791,history
2013-06-11,3230.000000,92.949640,history
2013-06-12,3135.000000,90.215827,history
2013-06-13,2976.000000,85.640288,history
2013-06-14,3025.000000,87.050360,history
2013-06-17,3140.000000,90.359712,history
2013-06-18,3145.000000,90.503597,history
2013-06-19,3200.000000,92.086331,history
2013-06-20,3120.000000,89.784173,history
2013-06-21,3210.000000,92.374101,history
2013-06-24,3170.000000,91.223022,history
2013-06-25,3120.000000,89.784173,history
2013-06-26,3055.000000,87.913669,history
2013-06-27,3140.000000,90.359712,history
2013-06-28,3275.000000,94.244604,history
2013-07-01,3270.000000,94.100719,history
2013-07-02,3290.000000,94.676259,history
2013-07-03,3330.000000,95.827338,history
2013-07-04,3315.000000,95.395683,history
2013-07-05,3350.000000,96.402878,history
2013-07-08,3320.000000,95.539568,history
2013-07-09,3410.000000,98.129496,history
2013-07-10,3470.000000,99.856115,history
2013-07-11,3435.000000,98.848921,history
2013-07-12,3470.000000,99.856115,history
