Date,Close,NormalizedClose
2025-01-06,949.000000,100.000000
2025-01-07,957.000000,100.842993
2025-01-08,954.000000,100.526870
2025-01-09,947.000000,99.789252
2025-01-10,952.000000,100.316122
2025-01-14,911.000000,95.995785
2025-01-15,1005.000000,105.900948
2025-01-16,1019.000000,107.376185
2025-01-17,1053.000000,110.958904
2025-01-20,1090.000000,114.857745
2025-01-21,1095.000000,115.384615
2025-01-22,1072.000000,112.961012
2025-01-23,1065.000000,112.223393
2025-01-24,1106.000000,116.543730
2025-01-27,1073.000000,113.066386
2025-01-28,1089.000000,114.752371
2025-01-29,1093.000000,115.173867
2025-01-30,1068.000000,112.539515
2025-01-31,1074.000000,113.171760
2025-02-03,1053.000000,110.958904
2025-02-04,1020.000000,107.481560
2025-02-05,1032.000000,108.746048
2025-02-06,1039.000000,109.483667
2025-02-07,1011.000000,106.533193
2025-02-10,1011.000000,106.533193
2025-02-12,1018.000000,107.270811
2025-02-13,1019.000000,107.376185
2025-02-14,1009.000000,106.322445
2025-02-17,1019.000000,107.376185
2025-02-18,1052.000000,110.853530
2025-02-19,1027.000000,108.219178
2025-02-20,1014.000000,106.849315
2025-02-21,1003.000000,105.690200
2025-02-25,998.000000,105.163330
2025-02-26,985.000000,103.793467
2025-02-27,1021.000000,107.586934
2025-02-28,1000.000000,105.374078
2025-03-03,986.000000,103.898841
2025-03-04,978.000000,103.055848
2025-03-05,1002.000000,105.584826
2025-03-06,1003.000000,105.690200
2025-03-07,994.000000,104.741834
2025-03-10,1034.000000,108.956797
2025-03-11,1011.000000,106.533193
2025-03-12,1003.000000,105.690200
2025-03-13,1004.000000,105.795574
2025-03-14,1014.000000,106.849315
2025-03-17,1013.000000,106.743941
2025-03-18,1039.000000,109.483667
2025-03-19,1030.000000,108.535300
2025-03-21,1012.000000,106.638567
2025-03-24,1008.000000,106.217071
2025-03-25,1011.000000,106.533193
2025-03-26,1019.000000,107.376185
2025-03-27,1014.000000,106.849315
2025-03-28,1002.000000,105.584826
2025-03-31,991.000000,104.425711
2025-04-01,990.000000,104.320337
2025-04-02,982.000000,103.477345
2025-04-03,963.000000,101.475237
2025-04-04,925.000000,97.471022
2025-04-07,831.000000,87.565859
2025-04-08,894.000000,94.204426
2025-04-09,869.000000,91.570074
2025-04-10,910.000000,95.890411
2025-04-11,942.000000,99.262381
2025-04-14,958.000000,100.948367
2025-04-15,948.000000,99.894626
2025-04-16,940.000000,99.051633
2025-04-17,950.000000,100.105374
2025-04-18,950.000000,100.105374
2025-04-21,951.000000,100.210748
2025-04-22,940.000000,99.051633
2025-04-23,969.000000,102.107482
2025-04-24,956.000000,100.737619
2025-04-25,956.000000,100.737619
2025-04-28,971.000000,102.318230
2025-04-30,967.000000,101.896733
2025-05-01,952.000000,100.316122
2025-05-02,945.000000,99.578504
2025-05-07,947.000000,99.789252
2025-05-08,955.000000,100.632244
2025-05-09,961.000000,101.264489
2025-05-12,961.000000,101.264489
2025-05-13,984.000000,103.688093
2025-05-14,1000.000000,105.374078
2025-05-15,996.000000,104.952582
2025-05-16,1009.000000,106.322445
2025-05-19,1049.000000,110.537408
2025-05-20,1035.000000,109.062171
2025-05-21,1026.000000,108.113804
2025-05-22,1024.000000,107.903056
2025-05-23,1041.000000,109.694415
2025-05-26,1059.000000,111.591149
2025-05-27,1081.000000,113.909378
2025-05-28,1075.000000,113.277134
2025-05-29,1072.000000,112.961012
2025-05-30,1098.000000,115.700738
2025-06-02,1063.000000,112.012645
