Date,Close,NormalizedClose,Segment
2015-08-26,1960.000000,100.000000,history
2015-08-27,2000.000000,102.040816,history
2015-08-28,2050.000000,104.591837,history
2015-08-31,2040.000000,104.081633,history
2015-09-01,2010.000000,102.551020,history
2015-09-02,1950.000000,99.489796,history
2015-09-03,1930.000000,98.469388,history
2015-09-04,1880.000000,95.918367,history
2015-09-07,1880.000000,95.918367,history
2015-09-08,1850.000000,94.387755,history
2015-09-09,1980.000000,101.020408,history
2015-09-10,1930.000000,98.469388,history
2015-09-11,1950.000000,99.489796,history
2015-09-14,1920.000000,97.959184,history
2015-09-15,1900.000000,96.938776,history
2015-09-16,1900.000000,96.938776,history
2015-09-17,1940.000000,98.979592,history
2015-09-18,1940.000000,98.979592,history
2015-09-24,1870.000000,95.408163,history
2015-09-25,1920.000000,97.959184,history
2015-09-28,1900.000000,96.938776,history
2015-09-29,1830.000000,93.367347,history
2015-09-30,1840.000000,93.877551,history
2015-10-01,1870.000000,95.408163,history
2015-10-02,1870.000000,95.408163,history
2015-10-05,1890.000000,96.428571,history
2015-10-06,1910.000000,97.448980,history
2015-10-07,1940.000000,98.979592,history
2015-10-08,1930.000000,98.469388,history
2015-10-09,1940.000000,98.979592,history
2015-10-13,1840.000000,93.877551,history
2015-10-14,1810.000000,92.346939,history
2015-10-15,1810.000000,92.346939,history
2015-10-16,1800.000000,91.836735,history
2015-10-19,1760.000000,89.795918,history
2015-10-20,1760.000000,89.795918,history
2015-10-21,1770.000000,90.306122,history
2015-10-22,1760.000000,89.795918,history
2015-10-23,1750.000000,89.285714,history
2015-10-26,1770.000000,90.306122,history
2015-10-27,1770.000000,90.306122,history
2015-10-28,1760.000000,89.795918,history
2015-10-29,1750.000000,89.285714,history
2015-10-30,1740.000000,88.775510,history
2015-11-02,1720.000000,87.755102,history
2015-11-04,1710.000000,87.244898,history
2015-11-05,1710.000000,87.244898,history
2015-11-06,1720.000000,87.755102,history
2015-11-09,1740.000000,88.775510,history
2015-11-10,1740.000000,88.775510,history
2015-11-11,1730.000000,88.265306,history
2015-11-12,1710.000000,87.244898,history
2015-11-13,1710.000000,87.244898,history
2015-11-16,1720.000000,87.755102,history
2015-11-17,1700.000000,86.734694,history
2015-11-18,1720.000000,87.755102,history
2015-11-19,1720.000000,87.755102,history
2015-11-20,1740.000000,88.775510,history
2015-11-24,1760.000000,89.795918,history
2015-11-25,1770.000000,90.306122,history
2015-11-26,1800.000000,91.836735,history
2015-11-27,1800.000000,91.836735,history
2015-11-30,1810.000000,92.346939,history
2015-12-01,1800.000000,91.836735,history
2015-12-02,1810.000000,92.346939,history
2015-12-03,1780.000000,90.816327,history
2015-12-04,1780.000000,90.816327,history
2015-12-07,1780.000000,90.816327,history
2015-12-08,1780.000000,90.816327,history
2015-12-09,1790.000000,91.326531,history
2015-12-10,1770.000000,90.306122,history
2015-12-11,1770.000000,90.306122,history
2015-12-14,1770.000000,90.306122,history
2015-12-15,1740.000000,88.775510,history
2015-12-16,1770.000000,90.306122,history
2015-12-17,1750.000000,89.285714,history
2015-12-18,1720.000000,87.755102,history
2015-12-21,1710.000000,87.244898,history
2015-12-22,1710.000000,87.244898,history
2015-12-24,1710.000000,87.244898,history
2015-12-25,1710.000000,87.244898,history
2015-12-28,1740.000000,88.775510,history
2015-12-29,1730.000000,88.265306,history
2015-12-30,1730.000000,88.265306,history
2016-01-04,1710.000000,87.244898,history
2016-01-05,1710.000000,87.244898,history
2016-01-06,1720.000000,87.755102,history
2016-01-07,1700.000000,86.734694,history
2016-01-08,1710.000000,87.244898,history
2016-01-12,1670.000000,85.204082,history
2016-01-13,1690.000000,86.224490,history
2016-01-14,1660.000000,84.693878,history
2016-01-15,1650.000000,84.183673,history
2016-01-18,1620.000000,82.653061,history
2016-01-19,1600.000000,81.632653,history
2016-01-20,1590.000000,81.122449,history
2016-01-21,1540.000000,78.571429,history
2016-01-22,1670.000000,85.204082,history
2016-01-25,1660.000000,84.693878,history
2016-01-26,1630.000000,83.163265,history
2016-01-27,1650.000000,84.183673,history
2016-01-28,1630.000000,83.163265,history
2016-01-29,1670.000000,85.204082,history
2016-02-01,1690.000000,86.224490,history
2016-02-02,1680.000000,85.714286,history
2016-02-03,1620.000000,82.653061,history
2016-02-04,1630.000000,83.163265,history
2016-02-05,1620.000000,82.653061,history
2016-02-08,1640.000000,83.673469,history
2016-02-09,1600.000000,81.632653,history
2016-02-10,1550.000000,79.081633,history
2016-02-12,1450.000000,73.979592,history
2016-02-15,1530.000000,78.061224,history
2016-02-16,1500.000000,76.530612,history
2016-02-17,1500.000000,76.530612,history
2016-02-18,1510.000000,77.040816,history
2016-02-19,1490.000000,76.020408,history
2016-02-22,1490.000000,76.020408,history
2016-02-23,1490.000000,76.020408,history
2016-02-24,1490.000000,76.020408,history
2016-02-25,1510.000000,77.040816,history
2016-02-26,1530.000000,78.061224,history
2016-02-29,1500.000000,76.530612,history
2016-03-01,1460.000000,74.489796,history
2016-03-02,1510.000000,77.040816,history
2016-03-03,1510.000000,77.040816,history
2016-03-04,1540.000000,78.571429,history
2016-03-07,1530.000000,78.061224,history
2016-03-08,1530.000000,78.061224,history
