Date,Close,NormalizedClose,Segment
2016-07-22,679.000000,100.000000,history
2016-07-25,679.000000,100.000000,history
2016-07-26,679.000000,100.000000,history
2016-07-27,679.000000,100.000000,history
2016-07-28,679.000000,100.000000,history
2016-07-29,679.000000,100.000000,history
2016-08-01,679.000000,100.000000,history
2016-08-02,679.000000,100.000000,history
2016-08-03,679.000000,100.000000,history
2016-08-04,679.000000,100.000000,history
2016-08-05,679.000000,100.000000,history
2016-08-08,679.000000,100.000000,history
2016-08-09,679.000000,100.000000,history
2016-08-10,679.000000,100.000000,history
2016-08-12,679.000000,100.000000,history
2016-08-15,679.000000,100.000000,history
2016-08-16,679.000000,100.000000,history
2016-08-17,679.000000,100.000000,history
2016-08-18,679.000000,100.000000,history
2016-08-19,679.000000,100.000000,history
2016-08-22,679.000000,100.000000,history
2016-08-23,679.000000,100.000000,history
2016-08-24,679.000000,100.000000,history
2016-08-25,679.000000,100.000000,history
2016-08-26,679.000000,100.000000,history
2016-08-29,679.000000,100.000000,history
2016-08-30,679.000000,100.000000,history
2016-08-31,679.000000,100.000000,history
2016-09-01,679.000000,100.000000,history
2016-09-02,679.000000,100.000000,history
2016-09-05,679.000000,100.000000,history
2016-09-06,679.000000,100.000000,history
2016-09-07,679.000000,100.000000,history
2016-09-08,679.000000,100.000000,history
2016-09-09,679.000000,100.000000,history
2016-09-12,679.000000,100.000000,history
2016-09-13,679.000000,100.000000,history
2016-09-14,679.000000,100.000000,history
2016-09-15,679.000000,100.000000,history
2016-09-16,679.000000,100.000000,history
2016-09-20,679.000000,100.000000,history
2016-09-21,679.000000,100.000000,history
2016-09-23,679.000000,100.000000,history
2016-09-26,679.000000,100.000000,history
2016-09-27,679.000000,100.000000,history
2016-09-28,679.000000,100.000000,history
2016-09-29,679.000000,100.000000,history
2016-09-30,679.000000,100.000000,history
2016-10-03,679.000000,100.000000,history
2016-10-04,679.000000,100.000000,history
2016-10-05,679.000000,100.000000,history
2016-10-06,679.000000,100.000000,history
2016-10-07,679.000000,100.000000,history
2016-10-11,679.000000,100.000000,history
2016-10-12,679.000000,100.000000,history
2016-10-13,679.000000,100.000000,history
2016-10-14,679.000000,100.000000,history
2016-10-17,679.000000,100.000000,history
2016-10-18,679.000000,100.000000,history
2016-10-19,679.000000,100.000000,history
2016-10-20,679.000000,100.000000,history
2016-10-21,679.000000,100.000000,history
2016-10-24,679.000000,100.000000,history
2016-10-25,679.000000,100.000000,history
2016-10-26,679.000000,100.000000,history
2016-10-27,679.000000,100.000000,history
2016-10-28,679.000000,100.000000,history
2016-10-31,679.000000,100.000000,history
2016-11-01,679.000000,100.000000,history
2016-11-02,679.000000,100.000000,history
2016-11-04,679.000000,100.000000,history
2016-11-07,679.000000,100.000000,history
2016-11-08,679.000000,100.000000,history
2016-11-09,679.000000,100.000000,history
2016-11-10,679.000000,100.000000,history
2016-11-11,679.000000,100.000000,history
2016-11-14,679.000000,100.000000,history
2016-11-15,679.000000,100.000000,history
2016-11-16,679.000000,100.000000,history
2016-11-17,679.000000,100.000000,history
