Date,Close,NormalizedClose
2025-01-06,4000.000000,100.000000
2025-01-07,3985.000000,99.625000
2025-01-08,3950.000000,98.750000
2025-01-09,3940.000000,98.500000
2025-01-10,3925.000000,98.125000
2025-01-14,3875.000000,96.875000
2025-01-15,3850.000000,96.250000
2025-01-16,3800.000000,95.000000
2025-01-17,3770.000000,94.250000
2025-01-20,3825.000000,95.625000
2025-01-21,3795.000000,94.875000
2025-01-22,3815.000000,95.375000
2025-01-23,3800.000000,95.000000
2025-01-24,3825.000000,95.625000
2025-01-27,3865.000000,96.625000
2025-01-28,3865.000000,96.625000
2025-01-29,3855.000000,96.375000
2025-01-30,3885.000000,97.125000
2025-01-31,3910.000000,97.750000
2025-02-03,3860.000000,96.500000
2025-02-04,3850.000000,96.250000
2025-02-05,3865.000000,96.625000
2025-02-06,3895.000000,97.375000
2025-02-07,3915.000000,97.875000
2025-02-10,3920.000000,98.000000
2025-02-12,3945.000000,98.625000
2025-02-13,4340.000000,108.500000
2025-02-14,4390.000000,109.750000
2025-02-17,4370.000000,109.250000
2025-02-18,4405.000000,110.125000
2025-02-19,4365.000000,109.125000
2025-02-20,4320.000000,108.000000
2025-02-21,4300.000000,107.500000
2025-02-25,4285.000000,107.125000
2025-02-26,4250.000000,106.250000
2025-02-27,4300.000000,107.500000
2025-02-28,4275.000000,106.875000
2025-03-03,4325.000000,108.125000
2025-03-04,4330.000000,108.250000
2025-03-05,4315.000000,107.875000
2025-03-06,4425.000000,110.625000
2025-03-07,4380.000000,109.500000
2025-03-10,4335.000000,108.375000
2025-03-11,4295.000000,107.375000
2025-03-12,4295.000000,107.375000
2025-03-13,4320.000000,108.000000
2025-03-14,4360.000000,109.000000
2025-03-17,4405.000000,110.125000
2025-03-18,4425.000000,110.625000
2025-03-19,4455.000000,111.375000
2025-03-21,4495.000000,112.375000
2025-03-24,4455.000000,111.375000
2025-03-25,4420.000000,110.500000
2025-03-26,4420.000000,110.500000
2025-03-27,4440.000000,111.000000
2025-03-28,4350.000000,108.750000
2025-03-31,4245.000000,106.125000
2025-04-01,4330.000000,108.250000
2025-04-02,4265.000000,106.625000
2025-04-03,4225.000000,105.625000
2025-04-04,4125.000000,103.125000
2025-04-07,3945.000000,98.625000
2025-04-08,4165.000000,104.125000
2025-04-09,4125.000000,103.125000
2025-04-10,4315.000000,107.875000
2025-04-11,4295.000000,107.375000
2025-04-14,4370.000000,109.250000
2025-04-15,4370.000000,109.250000
2025-04-16,4395.000000,109.875000
2025-04-17,4390.000000,109.750000
2025-04-18,4450.000000,111.250000
2025-04-21,4430.000000,110.750000
2025-04-22,4430.000000,110.750000
2025-04-23,4440.000000,111.000000
2025-04-24,4370.000000,109.250000
2025-04-25,4375.000000,109.375000
2025-04-28,4410.000000,110.250000
2025-04-30,4420.000000,110.500000
2025-05-01,4400.000000,110.000000
2025-05-02,4385.000000,109.625000
2025-05-07,4435.000000,110.875000
2025-05-08,4430.000000,110.750000
2025-05-09,4440.000000,111.000000
2025-05-12,4475.000000,111.875000
2025-05-13,4425.000000,110.625000
2025-05-14,4370.000000,109.250000
2025-05-15,4310.000000,107.750000
2025-05-16,4310.000000,107.750000
2025-05-19,4315.000000,107.875000
2025-05-20,4265.000000,106.625000
2025-05-21,4305.000000,107.625000
2025-05-22,4315.000000,107.875000
2025-05-23,4340.000000,108.500000
2025-05-26,4350.000000,108.750000
2025-05-27,4335.000000,108.375000
2025-05-28,4305.000000,107.625000
2025-05-29,4330.000000,108.250000
2025-05-30,4270.000000,106.750000
2025-06-02,4290.000000,107.250000
2025-06-03,4280.000000,107.000000
2025-06-04,4280.000000,107.000000
2025-06-05,4225.000000,105.625000
2025-06-06,4235.000000,105.875000
2025-06-09,4215.000000,105.375000
2025-06-10,4205.000000,105.125000
2025-06-11,4230.000000,105.750000
2025-06-12,4210.000000,105.250000
2025-06-13,4225.000000,105.625000
2025-06-16,4275.000000,106.875000
2025-06-17,4255.000000,106.375000
2025-06-18,4265.000000,106.625000
2025-06-19,4230.000000,105.750000
2025-06-20,4235.000000,105.875000
2025-06-23,4250.000000,106.250000
2025-06-24,4240.000000,106.000000
2025-06-25,4210.000000,105.250000
2025-06-26,4250.000000,106.250000
2025-06-27,4270.000000,106.750000
2025-06-30,4305.000000,107.625000
2025-07-01,4290.000000,107.250000
2025-07-02,4295.000000,107.375000
2025-07-03,4310.000000,107.750000
2025-07-04,4340.000000,108.500000
