Date,Close,NormalizedClose,Segment
2016-02-24,3100.000000,100.000000,history
2016-02-25,3225.000000,104.032258,history
2016-02-26,3255.000000,105.000000,history
2016-02-29,3220.000000,103.870968,history
2016-03-01,3200.000000,103.225806,history
2016-03-02,3310.000000,106.774194,history
2016-03-03,3295.000000,106.290323,history
2016-03-04,3285.000000,105.967742,history
2016-03-07,3275.000000,105.645161,history
2016-03-08,3195.000000,103.064516,history
2016-03-09,3085.000000,99.516129,history
2016-03-10,3180.000000,102.580645,history
2016-03-11,3090.000000,99.677419,history
2016-03-14,3085.000000,99.516129,history
2016-03-15,3035.000000,97.903226,history
2016-03-16,3035.000000,97.903226,history
2016-03-17,3015.000000,97.258065,history
2016-03-18,2990.000000,96.451613,history
2016-03-22,3115.000000,100.483871,history
2016-03-23,3150.000000,101.612903,history
2016-03-24,3115.000000,100.483871,history
2016-03-25,3070.000000,99.032258,history
2016-03-28,3145.000000,101.451613,history
2016-03-29,3085.000000,99.516129,history
2016-03-30,3085.000000,99.516129,history
2016-03-31,3055.000000,98.548387,history
2016-04-01,2990.000000,96.451613,history
2016-04-04,3020.000000,97.419355,history
2016-04-05,2895.000000,93.387097,history
2016-04-06,2865.000000,92.419355,history
2016-04-07,2870.000000,92.580645,history
2016-04-08,2905.000000,93.709677,history
2016-04-11,2970.000000,95.806452,history
2016-04-12,2980.000000,96.129032,history
2016-04-13,3030.000000,97.741935,history
2016-04-14,3070.000000,99.032258,history
2016-04-15,3065.000000,98.870968,history
2016-04-18,3020.000000,97.419355,history
2016-04-19,3065.000000,98.870968,history
2016-04-20,3070.000000,99.032258,history
2016-04-21,3110.000000,100.322581,history
2016-04-22,3140.000000,101.290323,history
2016-04-25,3130.000000,100.967742,history
2016-04-26,3090.000000,99.677419,history
2016-04-27,3180.000000,102.580645,history
2016-04-28,3085.000000,99.516129,history
2016-05-02,2965.000000,95.645161,history
2016-05-06,2950.000000,95.161290,history
2016-05-09,2990.000000,96.451613,history
2016-05-10,3180.000000,102.580645,history
2016-05-11,3100.000000,100.000000,history
2016-05-12,2760.000000,89.032258,history
2016-05-13,2735.000000,88.225806,history
2016-05-16,2730.000000,88.064516,history
2016-05-17,2800.000000,90.322581,history
2016-05-18,2760.000000,89.032258,history
2016-05-19,2700.000000,87.096774,history
2016-05-20,2745.000000,88.548387,history
2016-05-23,2715.000000,87.580645,history
2016-05-24,2670.000000,86.129032,history
2016-05-25,2700.000000,87.096774,history
2016-05-26,2710.000000,87.419355,history
2016-05-27,2825.000000,91.129032,history
2016-05-30,2760.000000,89.032258,history
2016-05-31,2735.000000,88.225806,history
2016-06-01,2730.000000,88.064516,history
2016-06-02,2620.000000,84.516129,history
2016-06-03,2680.000000,86.451613,history
2016-06-06,2670.000000,86.129032,history
2016-06-07,2690.000000,86.774194,history
2016-06-08,2720.000000,87.741935,history
2016-06-09,2635.000000,85.000000,history
2016-06-10,2600.000000,83.870968,history
2016-06-13,2495.000000,80.483871,history
2016-06-14,2475.000000,79.838710,history
2016-06-15,2420.000000,78.064516,history
2016-06-16,2370.000000,76.451613,history
2016-06-17,2375.000000,76.612903,history
2016-06-20,2435.000000,78.548387,history
2016-06-21,2465.000000,79.516129,history
2016-06-22,2415.000000,77.903226,history
2016-06-23,2370.000000,76.451613,history
2016-06-24,2170.000000,70.000000,history
2016-06-27,2235.000000,72.096774,history
2016-06-28,2210.000000,71.290323,history
2016-06-29,2240.000000,72.258065,history
2016-06-30,2195.000000,70.806452,history
2016-07-01,2220.000000,71.612903,history
2016-07-04,2240.000000,72.258065,history
2016-07-05,2220.000000,71.612903,history
2016-07-06,2120.000000,68.387097,history
2016-07-07,2120.000000,68.387097,history
2016-07-08,2095.000000,67.580645,history
2016-07-11,2095.000000,67.580645,history
2016-07-12,2245.000000,72.419355,history
2016-07-13,2255.000000,72.741935,history
2016-07-14,2250.000000,72.580645,history
2016-07-15,2320.000000,74.838710,history
2016-07-19,2320.000000,74.838710,history
2016-07-20,2310.000000,74.516129,history
2016-07-21,2330.000000,75.161290,history
2016-07-22,2290.000000,73.870968,history
2016-07-25,2345.000000,75.645161,history
2016-07-26,2275.000000,73.387097,history
2016-07-27,2350.000000,75.806452,history
2016-07-28,2315.000000,74.677419,history
2016-07-29,2230.000000,71.935484,history
2016-08-01,2215.000000,71.451613,history
2016-08-02,2035.000000,65.645161,history
2016-08-03,2025.000000,65.322581,history
2016-08-04,2090.000000,67.419355,history
2016-08-05,2060.000000,66.451613,history
2016-08-08,2100.000000,67.741935,history
2016-08-09,2105.000000,67.903226,history
2016-08-10,2110.000000,68.064516,history
2016-08-12,2130.000000,68.709677,history
2016-08-15,2115.000000,68.225806,history
2016-08-16,2060.000000,66.451613,history
2016-08-17,1980.000000,63.870968,history
2016-08-18,1935.000000,62.419355,history
2016-08-19,1910.000000,61.612903,history
2016-08-22,1900.000000,61.290323,history
2016-08-23,1920.000000,61.935484,history
2016-08-24,1935.000000,62.419355,history
2016-08-25,1900.000000,61.290323,history
2016-08-26,1915.000000,61.774194,history
2016-08-29,1975.000000,63.709677,history
2016-08-30,1940.000000,62.580645,history
2016-08-31,1985.000000,64.032258,history
2016-09-01,1985.000000,64.032258,history
2016-09-02,1965.000000,63.387097,history
2016-09-05,1990.000000,64.193548,history
2016-09-06,2015.000000,65.000000,history
2016-09-07,2030.000000,65.483871,history
2016-09-08,2025.000000,65.322581,history
2016-09-09,2030.000000,65.483871,history
2016-09-12,2010.000000,64.838710,history
2016-09-13,1960.000000,63.225806,history
2016-09-14,2000.000000,64.516129,history
2016-09-15,1955.000000,63.064516,history
2016-09-16,1940.000000,62.580645,history
2016-09-20,1970.000000,63.548387,history
2016-09-21,2030.000000,65.483871,history
2016-09-23,2035.000000,65.645161,history
2016-09-26,2005.000000,64.677419,history
2016-09-27,2035.000000,65.645161,history
2016-09-28,2015.000000,65.000000,history
2016-09-29,2040.000000,65.806452,history
2016-09-30,1980.000000,63.870968,history
2016-10-03,2000.000000,64.516129,history
2016-10-04,2005.000000,64.677419,history
2016-10-05,2030.000000,65.483871,history
2016-10-06,2040.000000,65.806452,history
2016-10-07,2025.000000,65.322581,history
2016-10-11,2025.000000,65.322581,history
2016-10-12,2030.000000,65.483871,history
2016-10-13,2015.000000,65.000000,history
2016-10-14,2030.000000,65.483871,history
2016-10-17,2040.000000,65.806452,history
2016-10-18,2100.000000,67.741935,history
2016-10-19,2095.000000,67.580645,history
2016-10-20,2125.000000,68.548387,history
2016-10-21,2140.000000,69.032258,history
2016-10-24,2145.000000,69.193548,history
2016-10-25,2135.000000,68.870968,history
2016-10-26,2180.000000,70.322581,history
2016-10-27,2160.000000,69.677419,history
2016-10-28,2190.000000,70.645161,history
2016-10-31,2150.000000,69.354839,history
2016-11-01,2120.000000,68.387097,history
2016-11-02,2030.000000,65.483871,history
2016-11-04,2015.000000,65.000000,history
2016-11-07,2025.000000,65.322581,history
2016-11-08,2025.000000,65.322581,history
2016-11-09,1905.000000,61.451613,history
2016-11-10,2030.000000,65.483871,history
2016-11-11,1995.000000,64.354839,history
2016-11-14,2010.000000,64.838710,history
2016-11-15,2025.000000,65.322581,history
2016-11-16,2040.000000,65.806452,history
2016-11-17,2020.000000,65.161290,history
2016-11-18,2095.000000,67.580645,history
2016-11-21,2120.000000,68.387097,history
2016-11-22,2155.000000,69.516129,history
2016-11-24,2180.000000,70.322581,history
2016-11-25,2245.000000,72.419355,history
2016-11-28,2210.000000,71.290323,history
2016-11-29,2200.000000,70.967742,history
2016-11-30,2260.000000,72.903226,history
2016-12-01,2225.000000,71.774194,history
2016-12-02,2245.000000,72.419355,history
2016-12-05,2225.000000,71.774194,history
2016-12-06,2290.000000,73.870968,history
2016-12-07,2365.000000,76.290323,history
2016-12-08,2470.000000,79.677419,history
2016-12-09,2465.000000,79.516129,history
2016-12-12,2585.000000,83.387097,history
2016-12-13,2660.000000,85.806452,history
2016-12-14,2620.000000,84.516129,history
2016-12-15,2675.000000,86.290323,history
2016-12-16,2700.000000,87.096774,history
2016-12-19,2685.000000,86.612903,history
2016-12-20,2675.000000,86.290323,history
2016-12-21,2715.000000,87.580645,history
2016-12-22,2715.000000,87.580645,history
2016-12-26,2755.000000,88.870968,history
2016-12-27,2745.000000,88.548387,history
2016-12-28,2785.000000,89.838710,history
2016-12-29,2705.000000,87.258065,history
2016-12-30,2725.000000,87.903226,history
2017-01-04,2790.000000,90.000000,history
2017-01-05,2755.000000,88.870968,history
2017-01-06,2730.000000,88.064516,history
2017-01-10,2730.000000,88.064516,history
2017-01-11,2740.000000,88.387097,history
2017-01-12,2730.000000,88.064516,history
2017-01-13,2745.000000,88.548387,history
2017-01-16,2710.000000,87.419355,history
2017-01-17,2660.000000,85.806452,history
2017-01-18,2695.000000,86.935484,history
2017-01-19,2710.000000,87.419355,history
2017-01-20,2715.000000,87.580645,history
2017-01-23,2700.000000,87.096774,history
2017-01-24,2660.000000,85.806452,history
2017-01-25,2735.000000,88.225806,history
2017-01-26,2780.000000,89.677419,history
2017-01-27,2775.000000,89.516129,history
2017-01-30,2745.000000,88.548387,history
2017-01-31,2710.000000,87.419355,history
2017-02-01,2760.000000,89.032258,history
2017-02-02,2650.000000,85.483871,history
2017-02-03,2555.000000,82.419355,history
2017-02-06,2550.000000,82.258065,history
2017-02-07,2575.000000,83.064516,history
2017-02-08,2620.000000,84.516129,history
2017-02-09,2590.000000,83.548387,history
2017-02-10,2655.000000,85.645161,history
2017-02-13,2670.000000,86.129032,history
2017-02-14,2665.000000,85.967742,history
2017-02-15,2685.000000,86.612903,history
2017-02-16,2710.000000,87.419355,history
2017-02-17,2730.000000,88.064516,history
2017-02-20,2735.000000,88.225806,history
2017-02-21,2725.000000,87.903226,history
2017-02-22,2655.000000,85.645161,history
2017-02-23,2675.000000,86.290323,history
2017-02-24,2565.000000,82.741935,history
2017-02-27,2550.000000,82.258065,history
2017-02-28,2565.000000,82.741935,history
2017-03-01,2550.000000,82.258065,history
2017-03-02,2565.000000,82.741935,history
2017-03-03,2525.000000,81.451613,history
2017-03-06,2535.000000,81.774194,forecast
2017-03-07,2525.000000,81.451613,forecast
2017-03-08,2530.000000,81.612903,forecast
2017-03-09,2535.000000,81.774194,forecast
2017-03-10,2560.000000,82.580645,forecast
2017-03-13,2570.000000,82.903226,forecast
2017-03-14,2570.000000,82.903226,forecast
2017-03-15,2550.000000,82.258065,forecast
2017-03-16,2565.000000,82.741935,forecast
2017-03-17,2570.000000,82.903226,forecast
2017-03-21,2550.000000,82.258065,forecast
2017-03-22,2460.000000,79.354839,forecast
2017-03-23,2465.000000,79.516129,forecast
2017-03-24,2475.000000,79.838710,forecast
2017-03-27,2425.000000,78.225806,forecast
2017-03-28,2460.000000,79.354839,forecast
2017-03-29,2495.000000,80.483871,forecast
2017-03-30,2430.000000,78.387097,forecast
2017-03-31,2370.000000,76.451613,forecast
2017-04-03,2365.000000,76.290323,forecast
2017-04-04,2290.000000,73.870968,forecast
2017-04-05,2300.000000,74.193548,forecast
2017-04-06,2275.000000,73.387097,forecast
2017-04-07,2285.000000,73.709677,forecast
2017-04-10,2290.000000,73.870968,forecast
2017-04-11,2280.000000,73.548387,forecast
2017-04-12,2275.000000,73.387097,forecast
2017-04-13,2255.000000,72.741935,forecast
2017-04-14,2245.000000,72.419355,forecast
2017-04-17,2230.000000,71.935484,forecast
