Date,Close,NormalizedClose,Segment
2016-11-08,359.000000,100.000000,history
2016-11-09,341.000000,94.986072,history
2016-11-10,347.000000,96.657382,history
2016-11-11,357.000000,99.442897,history
2016-11-14,364.000000,101.392758,history
2016-11-15,362.000000,100.835655,history
2016-11-16,366.000000,101.949861,history
2016-11-17,371.000000,103.342618,history
2016-11-18,371.000000,103.342618,history
2016-11-21,379.000000,105.571031,history
2016-11-22,378.000000,105.292479,history
2016-11-24,383.000000,106.685237,history
2016-11-25,381.000000,106.128134,history
2016-11-28,380.000000,105.849582,history
2016-11-29,380.000000,105.849582,history
2016-11-30,378.000000,105.292479,history
2016-12-01,384.000000,106.963788,history
2016-12-02,380.000000,105.849582,history
2016-12-05,382.000000,106.406685,history
2016-12-06,385.000000,107.242340,history
2016-12-07,389.000000,108.356546,history
2016-12-08,390.000000,108.635097,history
2016-12-09,391.000000,108.913649,history
2016-12-12,416.000000,115.877437,history
2016-12-13,425.000000,118.384401,history
2016-12-14,418.000000,116.434540,history
2016-12-15,401.000000,111.699164,history
2016-12-16,408.000000,113.649025,history
2016-12-19,408.000000,113.649025,history
2016-12-20,408.000000,113.649025,history
2016-12-21,410.000000,114.206128,history
2016-12-22,405.000000,112.813370,history
2016-12-26,394.000000,109.749304,history
2016-12-27,388.000000,108.077994,history
2016-12-28,388.000000,108.077994,history
2016-12-29,387.000000,107.799443,history
2016-12-30,399.000000,111.142061,history
2017-01-04,409.000000,113.927577,history
2017-01-05,410.000000,114.206128,history
2017-01-06,404.000000,112.534819,history
2017-01-10,406.000000,113.091922,history
2017-01-11,407.000000,113.370474,history
2017-01-12,403.000000,112.256267,history
2017-01-13,402.000000,111.977716,history
2017-01-16,400.000000,111.420613,history
2017-01-17,395.000000,110.027855,history
2017-01-18,398.000000,110.863510,history
2017-01-19,399.000000,111.142061,history
2017-01-20,400.000000,111.420613,history
2017-01-23,391.000000,108.913649,history
2017-01-24,397.000000,110.584958,history
2017-01-25,400.000000,111.420613,history
2017-01-26,420.000000,116.991643,history
2017-01-27,418.000000,116.434540,history
2017-01-30,419.000000,116.713092,history
2017-01-31,412.000000,114.763231,history
2017-02-01,405.000000,112.813370,history
2017-02-02,402.000000,111.977716,history
2017-02-03,401.000000,111.699164,history
2017-02-06,403.000000,112.256267,history
2017-02-07,410.000000,114.206128,history
2017-02-08,410.000000,114.206128,history
2017-02-09,410.000000,114.206128,history
2017-02-10,413.000000,115.041783,history
2017-02-13,414.000000,115.320334,history
2017-02-14,412.000000,114.763231,history
2017-02-15,414.000000,115.320334,history
2017-02-16,410.000000,114.206128,history
2017-02-17,408.000000,113.649025,history
2017-02-20,411.000000,114.484680,history
2017-02-21,409.000000,113.927577,history
2017-02-22,413.000000,115.041783,history
2017-02-23,426.000000,118.662953,history
2017-02-24,422.000000,117.548747,history
2017-02-27,424.000000,118.105850,history
2017-02-28,418.000000,116.434540,history
2017-03-01,418.000000,116.434540,history
2017-03-02,418.000000,116.434540,history
2017-03-03,417.000000,116.155989,history
2017-03-06,414.000000,115.320334,history
2017-03-07,417.000000,116.155989,history
2017-03-08,414.000000,115.320334,history
2017-03-09,417.000000,116.155989,history
2017-03-10,420.000000,116.991643,history
2017-03-13,422.000000,117.548747,history
2017-03-14,421.000000,117.270195,history
2017-03-15,417.000000,116.155989,history
2017-03-16,420.000000,116.991643,history
2017-03-17,421.000000,117.270195,history
2017-03-21,417.000000,116.155989,history
2017-03-22,415.000000,115.598886,history
2017-03-23,412.000000,114.763231,history
2017-03-24,411.000000,114.484680,history
2017-03-27,408.000000,113.649025,history
2017-03-28,409.000000,113.927577,history
2017-03-29,404.000000,112.534819,history
2017-03-30,406.000000,113.091922,history
2017-03-31,402.000000,111.977716,history
2017-04-03,397.000000,110.584958,history
2017-04-04,388.000000,108.077994,history
2017-04-05,383.000000,106.685237,history
2017-04-06,375.000000,104.456825,history
