Date,Close,NormalizedClose
2025-01-06,1750.000000,100.000000
2025-01-07,1798.000000,102.742857
2025-01-08,1764.000000,100.800000
2025-01-09,1758.000000,100.457143
2025-01-10,1730.000000,98.857143
2025-01-14,1710.000000,97.714286
2025-01-15,1701.000000,97.200000
2025-01-16,1758.000000,100.457143
2025-01-17,1758.000000,100.457143
2025-01-20,1723.000000,98.457143
2025-01-21,1721.000000,98.342857
2025-01-22,1741.000000,99.485714
2025-01-23,1741.000000,99.485714
2025-01-24,1763.000000,100.742857
2025-01-27,1778.000000,101.600000
2025-01-28,1744.000000,99.657143
2025-01-29,1750.000000,100.000000
2025-01-30,1722.000000,98.400000
2025-01-31,1753.000000,100.171429
2025-02-03,1782.000000,101.828571
2025-02-04,1782.000000,101.828571
2025-02-05,1800.000000,102.857143
2025-02-06,1799.000000,102.800000
2025-02-07,1785.000000,102.000000
2025-02-10,1800.000000,102.857143
2025-02-12,1804.000000,103.085714
2025-02-13,1804.000000,103.085714
2025-02-14,1811.000000,103.485714
2025-02-17,1800.000000,102.857143
2025-02-18,1836.000000,104.914286
2025-02-19,1805.000000,103.142857
2025-02-20,1803.000000,103.028571
2025-02-21,1817.000000,103.828571
2025-02-25,1839.000000,105.085714
2025-02-26,1802.000000,102.971429
2025-02-27,1761.000000,100.628571
2025-02-28,1779.000000,101.657143
2025-03-03,1779.000000,101.657143
2025-03-04,1820.000000,104.000000
2025-03-05,1820.000000,104.000000
2025-03-06,1800.000000,102.857143
2025-03-07,1820.000000,104.000000
2025-03-10,1791.000000,102.342857
2025-03-11,1791.000000,102.342857
2025-03-12,1760.000000,100.571429
2025-03-13,1844.000000,105.371429
2025-03-14,1910.000000,109.142857
2025-03-17,1899.000000,108.514286
2025-03-18,1851.000000,105.771429
2025-03-19,1857.000000,106.114286
2025-03-21,1865.000000,106.571429
2025-03-24,1867.000000,106.685714
2025-03-25,1875.000000,107.142857
2025-03-26,1879.000000,107.371429
2025-03-27,1875.000000,107.142857
2025-03-28,1865.000000,106.571429
2025-03-31,1845.000000,105.428571
2025-04-01,1838.000000,105.028571
2025-04-02,1859.000000,106.228571
2025-04-03,1839.000000,105.085714
2025-04-04,1703.000000,97.314286
2025-04-07,1560.000000,89.142857
2025-04-08,1630.000000,93.142857
2025-04-09,1535.000000,87.714286
2025-04-10,1695.000000,96.857143
2025-04-11,1653.000000,94.457143
2025-04-14,1650.000000,94.285714
2025-04-15,1665.000000,95.142857
2025-04-16,1664.000000,95.085714
2025-04-17,1655.000000,94.571429
2025-04-18,1691.000000,96.628571
2025-04-21,1691.000000,96.628571
2025-04-22,1658.000000,94.742857
2025-04-23,1675.000000,95.714286
2025-04-24,1699.000000,97.085714
2025-04-25,1738.000000,99.314286
2025-04-28,1737.000000,99.257143
2025-04-30,1745.000000,99.714286
2025-05-01,1746.000000,99.771429
2025-05-02,1770.000000,101.142857
2025-05-07,1798.000000,102.742857
2025-05-08,1798.000000,102.742857
2025-05-09,1798.000000,102.742857
2025-05-12,1805.000000,103.142857
2025-05-13,1825.000000,104.285714
2025-05-14,1795.000000,102.571429
2025-05-15,1780.000000,101.714286
2025-05-16,1779.000000,101.657143
2025-05-19,1763.000000,100.742857
2025-05-20,1758.000000,100.457143
2025-05-21,1727.000000,98.685714
2025-05-22,1727.000000,98.685714
2025-05-23,1784.000000,101.942857
2025-05-26,1784.000000,101.942857
2025-05-27,1800.000000,102.857143
2025-05-28,1829.000000,104.514286
2025-05-29,1929.000000,110.228571
2025-05-30,1840.000000,105.142857
2025-06-02,1861.000000,106.342857
2025-06-03,1876.000000,107.200000
2025-06-04,1876.000000,107.200000
2025-06-05,1855.000000,106.000000
2025-06-06,1855.000000,106.000000
2025-06-09,1856.000000,106.057143
2025-06-10,1856.000000,106.057143
2025-06-11,1864.000000,106.514286
2025-06-12,1913.000000,109.314286
2025-06-13,1931.000000,110.342857
2025-06-16,1883.000000,107.600000
2025-06-17,1872.000000,106.971429
2025-06-18,1866.000000,106.628571
2025-06-19,1867.000000,106.685714
2025-06-20,1870.000000,106.857143
2025-06-23,1861.000000,106.342857
2025-06-24,1877.000000,107.257143
2025-06-25,1880.000000,107.428571
2025-06-26,1880.000000,107.428571
2025-06-27,1898.000000,108.457143
2025-06-30,1873.000000,107.028571
2025-07-01,1819.000000,103.942857
2025-07-02,1841.000000,105.200000
2025-07-03,1802.000000,102.971429
2025-07-04,1815.000000,103.714286
2025-07-07,1810.000000,103.428571
2025-07-08,1816.000000,103.771429
2025-07-09,1885.000000,107.714286
2025-07-10,1853.000000,105.885714
2025-07-11,1862.000000,106.400000
2025-07-14,1883.000000,107.600000
2025-07-15,1883.000000,107.600000
2025-07-16,1856.000000,106.057143
2025-07-17,1856.000000,106.057143
2025-07-18,1856.000000,106.057143
2025-07-22,1856.000000,106.057143
2025-07-23,1856.000000,106.057143
2025-07-24,1865.000000,106.571429
2025-07-25,1892.000000,108.114286
2025-07-28,1910.000000,109.142857
2025-07-29,1911.000000,109.200000
2025-07-30,1930.000000,110.285714
2025-07-31,1940.000000,110.857143
2025-08-01,1943.000000,111.028571
2025-08-04,1943.000000,111.028571
2025-08-05,1932.000000,110.400000
2025-08-06,1944.000000,111.085714
2025-08-07,1958.000000,111.885714
2025-08-08,1955.000000,111.714286
2025-08-12,2016.000000,115.200000
2025-08-13,2022.000000,115.542857
2025-08-14,2021.000000,115.485714
2025-08-15,2047.000000,116.971429
2025-08-18,2033.000000,116.171429
2025-08-19,2047.000000,116.971429
2025-08-20,2044.000000,116.800000
2025-08-21,2046.000000,116.914286
2025-08-22,2044.000000,116.800000
2025-08-25,2058.000000,117.600000
2025-08-26,2166.000000,123.771429
2025-08-27,2121.000000,121.200000
2025-08-28,2212.000000,126.400000
2025-08-29,2216.000000,126.628571
