Date,Close,NormalizedClose
2025-01-06,2468.000000,100.000000
2025-01-07,2435.000000,98.662885
2025-01-08,2448.000000,99.189627
2025-01-09,2453.000000,99.392220
2025-01-10,2454.000000,99.432739
2025-01-14,2406.000000,97.487844
2025-01-15,2457.000000,99.554295
2025-01-16,2439.000000,98.824959
2025-01-17,2454.000000,99.432739
2025-01-20,2514.000000,101.863857
2025-01-21,2494.000000,101.053485
2025-01-22,2542.000000,102.998379
2025-01-23,2529.000000,102.471637
2025-01-24,2565.000000,103.930308
2025-01-27,2646.000000,107.212318
2025-01-28,2742.000000,111.102107
2025-01-29,2733.000000,110.737439
2025-01-30,2775.000000,112.439222
2025-01-31,2732.000000,110.696921
2025-02-03,2729.000000,110.575365
2025-02-04,2794.000000,113.209076
2025-02-05,2779.000000,112.601297
2025-02-06,2786.000000,112.884927
2025-02-07,2789.000000,113.006483
2025-02-10,2764.000000,111.993517
2025-02-12,2802.000000,113.533225
2025-02-13,2839.000000,115.032415
2025-02-14,2826.000000,114.505673
2025-02-17,2526.000000,102.350081
2025-02-18,2548.000000,103.241491
2025-02-19,2526.000000,102.350081
2025-02-20,2481.000000,100.526742
2025-02-21,2450.000000,99.270665
2025-02-25,2411.000000,97.690438
2025-02-26,2445.000000,99.068071
2025-02-27,2518.000000,102.025932
2025-02-28,2484.000000,100.648298
2025-03-03,2527.000000,102.390600
2025-03-04,2508.000000,101.620746
2025-03-05,2509.000000,101.661264
2025-03-06,2513.000000,101.823339
2025-03-07,2454.000000,99.432739
2025-03-10,2434.000000,98.622366
2025-03-11,2378.000000,96.353323
2025-03-12,2422.000000,98.136143
2025-03-13,2412.000000,97.730956
2025-03-14,2414.000000,97.811994
2025-03-17,2454.000000,99.432739
2025-03-18,2497.000000,101.175041
2025-03-19,2516.000000,101.944895
2025-03-21,2501.000000,101.337115
2025-03-24,2566.000000,103.970827
2025-03-25,2595.000000,105.145867
2025-03-26,2599.000000,105.307942
2025-03-27,2593.000000,105.064830
2025-03-28,2571.000000,104.173420
2025-03-31,2441.000000,98.905997
2025-04-01,2469.000000,100.040519
2025-04-02,2415.000000,97.852512
2025-04-03,2351.000000,95.259319
2025-04-04,2246.000000,91.004862
2025-04-07,2051.000000,83.103728
2025-04-08,2220.000000,89.951378
2025-04-09,2119.000000,85.858995
2025-04-10,2281.000000,92.423015
2025-04-11,2311.000000,93.638574
2025-04-14,2333.000000,94.529984
2025-04-15,2358.000000,95.542950
2025-04-16,2393.000000,96.961102
2025-04-17,2420.000000,98.055105
2025-04-18,2529.000000,102.471637
2025-04-21,2498.000000,101.215559
2025-04-22,2505.000000,101.499190
2025-04-23,2520.000000,102.106969
2025-04-24,2502.000000,101.377634
2025-04-25,2518.000000,102.025932
2025-04-28,2503.000000,101.418152
2025-04-30,2530.000000,102.512156
2025-05-01,2564.000000,103.889789
2025-05-02,2577.000000,104.416532
2025-05-07,2568.000000,104.051864
2025-05-08,2586.000000,104.781199
2025-05-09,2610.000000,105.753647
2025-05-12,2625.000000,106.361426
2025-05-13,2619.000000,106.118314
2025-05-14,2651.000000,107.414911
2025-05-15,2631.000000,106.604538
2025-05-16,2655.000000,107.576985
2025-05-19,2637.000000,106.847650
2025-05-20,2584.000000,104.700162
2025-05-21,2580.000000,104.538088
2025-05-22,2580.000000,104.538088
2025-05-23,2577.000000,104.416532
2025-05-26,2602.000000,105.429498
2025-05-27,2620.000000,106.158833
2025-05-28,2637.000000,106.847650
2025-05-29,2642.000000,107.050243
2025-05-30,2683.000000,108.711507
2025-06-02,2677.000000,108.468395
2025-06-03,2689.000000,108.954619
2025-06-04,2682.000000,108.670989
2025-06-05,2673.000000,108.306321
2025-06-06,2747.000000,111.304700
2025-06-09,2744.000000,111.183144
2025-06-10,2750.000000,111.426256
2025-06-11,2740.000000,111.021070
2025-06-12,2750.000000,111.426256
2025-06-13,2710.000000,109.805511
2025-06-16,2720.000000,110.210697
2025-06-17,2747.000000,111.304700
2025-06-18,2740.000000,111.021070
2025-06-19,2749.000000,111.385737
2025-06-20,2706.000000,109.643436
2025-06-23,2717.000000,110.089141
2025-06-24,2711.000000,109.846029
2025-06-25,2739.000000,110.980551
2025-06-26,2756.000000,111.669368
2025-06-27,2766.000000,112.074554
2025-06-30,2764.000000,111.993517
2025-07-01,2746.000000,111.264182
2025-07-02,2751.000000,111.466775
2025-07-03,2750.000000,111.426256
2025-07-04,2788.000000,112.965964
2025-07-07,2804.000000,113.614263
2025-07-08,2805.000000,113.654781
2025-07-09,2857.000000,115.761750
2025-07-10,2841.000000,115.113452
2025-07-11,2869.000000,116.247974
2025-07-14,2853.000000,115.599676
2025-07-15,2831.000000,114.708266
2025-07-16,2800.000000,113.452188
2025-07-17,2834.000000,114.829822
2025-07-18,2772.000000,112.317666
2025-07-22,2831.000000,114.708266
2025-07-23,2882.000000,116.774716
2025-07-24,2853.000000,115.599676
2025-07-25,2866.000000,116.126418
2025-07-28,2852.000000,115.559157
2025-07-29,2827.000000,114.546191
2025-07-30,2847.000000,115.356564
2025-07-31,2907.000000,117.787682
2025-08-01,2948.000000,119.448947
2025-08-04,2940.000000,119.124797
2025-08-05,2941.000000,119.165316
2025-08-06,2971.000000,120.380875
2025-08-07,2975.000000,120.542950
2025-08-08,2964.000000,120.097245
2025-08-12,2724.000000,110.372771
2025-08-13,2780.000000,112.641815
2025-08-14,2826.000000,114.505673
2025-08-15,2880.000000,116.693679
2025-08-18,2925.000000,118.517018
2025-08-19,3025.000000,122.568882
2025-08-20,2997.000000,121.434360
2025-08-21,2976.000000,120.583468
2025-08-22,3005.000000,121.758509
2025-08-25,3065.000000,124.189627
2025-08-26,3040.000000,123.176661
2025-08-27,3035.000000,122.974068
2025-08-28,3045.000000,123.379254
2025-08-29,3040.000000,123.176661
2025-09-01,2983.000000,120.867099
2025-09-02,3035.000000,122.974068
2025-09-03,3010.000000,121.961102
2025-09-04,3045.000000,123.379254
2025-09-05,3100.000000,125.607780
2025-09-08,3140.000000,127.228525
2025-09-09,3100.000000,125.607780
2025-09-10,3115.000000,126.215559
2025-09-11,3105.000000,125.810373
2025-09-12,3220.000000,130.470016
2025-09-16,3215.000000,130.267423
2025-09-17,3200.000000,129.659643
2025-09-18,3215.000000,130.267423
2025-09-19,3240.000000,131.280389
2025-09-22,3250.000000,131.685575
2025-09-24,3210.000000,130.064830
2025-09-25,3210.000000,130.064830
2025-09-26,3260.000000,132.090762
2025-09-29,3280.000000,132.901135
2025-09-30,3205.000000,129.862237
2025-10-01,3065.000000,124.189627
2025-10-02,3000.000000,121.555916
2025-10-03,3030.000000,122.771475
2025-10-06,3155.000000,127.836305
2025-10-07,3080.000000,124.797407
2025-10-08,3070.000000,124.392220
2025-10-09,3045.000000,123.379254
2025-10-10,3055.000000,123.784441
2025-10-14,2986.000000,120.988655
2025-10-15,3040.000000,123.176661
2025-10-16,3090.000000,125.202593
2025-10-17,3075.000000,124.594814
2025-10-20,3185.000000,129.051864
2025-10-21,3200.000000,129.659643
2025-10-22,3235.000000,131.077796
2025-10-23,3280.000000,132.901135
2025-10-24,3290.000000,133.306321
2025-10-27,3400.000000,137.763371
2025-10-28,3360.000000,136.142626
2025-10-29,3270.000000,132.495948
2025-10-30,3235.000000,131.077796
2025-10-31,3230.000000,130.875203
2025-11-04,2895.000000,117.301459
2025-11-05,2830.000000,114.667747
2025-11-06,2808.000000,113.776337
2025-11-07,2806.000000,113.695300
2025-11-10,2864.000000,116.045381
2025-11-11,2883.000000,116.815235
2025-11-12,3000.000000,121.555916
2025-11-13,3005.000000,121.758509
2025-11-14,3030.000000,122.771475
2025-11-17,2970.000000,120.340357
2025-11-18,2894.000000,117.260940
2025-11-19,2847.000000,115.356564
2025-11-20,2803.000000,113.573744
2025-11-21,2879.000000,116.653160
2025-11-25,2850.000000,115.478120
2025-11-26,2883.000000,116.815235
2025-11-27,2919.000000,118.273906
2025-11-28,2940.000000,119.124797
2025-12-01,2830.000000,114.667747
2025-12-02,2770.000000,112.236629
2025-12-03,2765.000000,112.034036
2025-12-04,2805.000000,113.654781
2025-12-05,2787.000000,112.925446
2025-12-08,2808.000000,113.776337
2025-12-09,2787.000000,112.925446
2025-12-10,2901.000000,117.544571
2025-12-11,2817.000000,114.141005
2025-12-12,2883.000000,116.815235
2025-12-15,2932.000000,118.800648
2025-12-16,2885.000000,116.896272
2025-12-17,2876.000000,116.531605
2025-12-18,2871.000000,116.329011
2025-12-19,2907.000000,117.787682
2025-12-22,2923.000000,118.435981
2025-12-23,2941.000000,119.165316
2025-12-24,2982.000000,120.826580
2025-12-25,2995.000000,121.353323
