Date,Close,NormalizedClose,Segment
2017-04-26,1170.000000,100.000000,history
2017-04-27,1170.000000,100.000000,history
2017-04-28,1160.000000,99.145299,history
2017-05-01,1160.000000,99.145299,history
2017-05-02,1190.000000,101.709402,history
2017-05-08,1220.000000,104.273504,history
2017-05-09,1220.000000,104.273504,history
2017-05-10,1210.000000,103.418803,history
2017-05-11,1210.000000,103.418803,history
2017-05-12,1210.000000,103.418803,history
2017-05-15,1190.000000,101.709402,history
2017-05-16,1200.000000,102.564103,history
2017-05-17,1180.000000,100.854701,history
2017-05-18,1200.000000,102.564103,history
2017-05-19,1200.000000,102.564103,history
2017-05-22,1190.000000,101.709402,history
2017-05-23,1180.000000,100.854701,history
2017-05-24,1220.000000,104.273504,history
2017-05-25,1200.000000,102.564103,history
2017-05-26,1200.000000,102.564103,history
2017-05-29,1190.000000,101.709402,history
2017-05-30,1200.000000,102.564103,history
2017-05-31,1170.000000,100.000000,history
2017-06-01,1190.000000,101.709402,history
2017-06-02,1220.000000,104.273504,history
2017-06-05,1190.000000,101.709402,history
2017-06-06,1220.000000,104.273504,history
2017-06-07,1210.000000,103.418803,history
2017-06-08,1240.000000,105.982906,history
2017-06-09,1220.000000,104.273504,history
2017-06-12,1250.000000,106.837607,history
2017-06-13,1270.000000,108.547009,history
2017-06-14,1280.000000,109.401709,history
2017-06-15,1230.000000,105.128205,history
2017-06-16,1240.000000,105.982906,history
2017-06-19,1250.000000,106.837607,history
2017-06-20,1260.000000,107.692308,history
2017-06-21,1250.000000,106.837607,history
2017-06-22,1270.000000,108.547009,history
2017-06-23,1260.000000,107.692308,history
2017-06-26,1260.000000,107.692308,history
2017-06-27,1280.000000,109.401709,history
2017-06-28,1270.000000,108.547009,history
2017-06-29,1320.000000,112.820513,history
2017-06-30,1290.000000,110.256410,history
2017-07-03,1300.000000,111.111111,history
2017-07-04,1290.000000,110.256410,history
2017-07-05,1280.000000,109.401709,history
2017-07-06,1270.000000,108.547009,history
2017-07-07,1280.000000,109.401709,history
2017-07-10,1290.000000,110.256410,history
2017-07-11,1280.000000,109.401709,history
2017-07-12,1290.000000,110.256410,history
2017-07-13,1290.000000,110.256410,history
2017-07-14,1280.000000,109.401709,history
2017-07-17,1280.000000,109.401709,history
2017-07-18,1280.000000,109.401709,history
2017-07-19,1300.000000,111.111111,history
2017-07-20,1290.000000,110.256410,history
2017-07-21,1300.000000,111.111111,history
2017-07-24,1340.000000,114.529915,history
2017-07-25,1330.000000,113.675214,history
2017-07-26,1330.000000,113.675214,history
2017-07-27,1330.000000,113.675214,history
2017-07-28,1300.000000,111.111111,history
2017-07-31,1290.000000,110.256410,history
2017-08-01,1240.000000,105.982906,history
2017-08-02,1250.000000,106.837607,history
2017-08-03,1250.000000,106.837607,history
2017-08-04,1250.000000,106.837607,history
2017-08-07,1250.000000,106.837607,history
2017-08-08,1260.000000,107.692308,history
2017-08-09,1250.000000,106.837607,history
2017-08-10,1250.000000,106.837607,history
2017-08-11,1250.000000,106.837607,history
2017-08-14,1230.000000,105.128205,history
2017-08-15,1250.000000,106.837607,history
2017-08-16,1250.000000,106.837607,history
2017-08-17,1250.000000,106.837607,history
2017-08-18,1240.000000,105.982906,history
2017-08-21,1250.000000,106.837607,history
2017-08-22,1260.000000,107.692308,history
2017-08-23,1260.000000,107.692308,history
2017-08-24,1260.000000,107.692308,history
2017-08-25,1260.000000,107.692308,history
2017-08-28,1260.000000,107.692308,history
2017-08-29,1270.000000,108.547009,history
2017-08-30,1270.000000,108.547009,history
2017-08-31,1270.000000,108.547009,history
2017-09-01,1280.000000,109.401709,history
2017-09-04,1260.000000,107.692308,history
2017-09-05,1240.000000,105.982906,history
2017-09-06,1260.000000,107.692308,history
2017-09-07,1260.000000,107.692308,history
2017-09-08,1220.000000,104.273504,history
2017-09-11,1220.000000,104.273504,history
2017-09-12,1240.000000,105.982906,history
2017-09-13,1230.000000,105.128205,history
2017-09-14,1220.000000,104.273504,history
2017-09-15,1240.000000,105.982906,history
2017-09-18,1240.000000,105.982906,history
2017-09-19,1250.000000,106.837607,history
2017-09-20,1250.000000,106.837607,history
2017-09-21,1260.000000,107.692308,history
2017-09-22,1240.000000,105.982906,history
2017-09-25,1250.000000,106.837607,history
2017-09-26,1250.000000,106.837607,history
2017-09-27,1249.000000,106.752137,history
2017-09-28,1251.000000,106.923077,history
2017-09-29,1258.000000,107.521368,history
2017-10-02,1246.000000,106.495726,history
2017-10-03,1248.000000,106.666667,history
2017-10-04,1247.000000,106.581197,history
2017-10-05,1246.000000,106.495726,history
2017-10-06,1246.000000,106.495726,history
2017-10-09,1246.000000,106.495726,history
2017-10-10,1256.000000,107.350427,history
2017-10-11,1252.000000,107.008547,history
2017-10-12,1250.000000,106.837607,history
2017-10-13,1250.000000,106.837607,history
2017-10-16,1257.000000,107.435897,history
2017-10-17,1255.000000,107.264957,history
2017-10-18,1253.000000,107.094017,history
2017-10-19,1251.000000,106.923077,history
2017-10-20,1260.000000,107.692308,history
2017-10-23,1269.000000,108.461538,history
2017-10-24,1267.000000,108.290598,history
2017-10-25,1267.000000,108.290598,history
2017-10-26,1267.000000,108.290598,history
2017-10-27,1269.000000,108.461538,history
2017-10-30,1279.000000,109.316239,history
2017-10-31,1289.000000,110.170940,history
2017-11-01,1297.000000,110.854701,history
2017-11-02,1296.000000,110.769231,history
2017-11-03,1296.000000,110.769231,history
2017-11-06,1296.000000,110.769231,history
2017-11-07,1299.000000,111.025641,history
2017-11-08,1296.000000,110.769231,history
2017-11-09,1283.000000,109.658120,history
2017-11-10,1269.000000,108.461538,history
2017-11-13,1268.000000,108.376068,history
2017-11-14,1274.000000,108.888889,history
2017-11-15,1244.000000,106.324786,history
2017-11-16,1249.000000,106.752137,history
2017-11-17,1251.000000,106.923077,history
2017-11-20,1254.000000,107.179487,history
2017-11-21,1258.000000,107.521368,history
2017-11-22,1258.000000,107.521368,history
2017-11-23,1258.000000,107.521368,history
