Date,Close,NormalizedClose
2025-01-06,1305.000000,100.000000
2025-01-07,1287.500000,98.659004
2025-01-08,1282.500000,98.275862
2025-01-09,1275.000000,97.701149
2025-01-10,1310.000000,100.383142
2025-01-14,1241.250000,95.114943
2025-01-15,1241.250000,95.114943
2025-01-16,1255.000000,96.168582
2025-01-17,1243.750000,95.306513
2025-01-20,1242.500000,95.210728
2025-01-21,1246.250000,95.498084
2025-01-22,1275.000000,97.701149
2025-01-23,1275.000000,97.701149
2025-01-24,1280.000000,98.084291
2025-01-27,1285.000000,98.467433
2025-01-28,1307.500000,100.191571
2025-01-29,1317.500000,100.957854
2025-01-30,1335.000000,102.298851
2025-01-31,1337.500000,102.490421
2025-02-03,1307.500000,100.191571
2025-02-04,1295.000000,99.233716
2025-02-05,1307.500000,100.191571
2025-02-06,1305.000000,100.000000
2025-02-07,1315.000000,100.766284
2025-02-10,1305.000000,100.000000
2025-02-12,1257.500000,96.360153
2025-02-13,1337.500000,102.490421
2025-02-14,1287.500000,98.659004
2025-02-17,1236.250000,94.731801
2025-02-18,1222.500000,93.678161
2025-02-19,1292.500000,99.042146
2025-02-20,1252.500000,95.977011
2025-02-21,1250.000000,95.785441
2025-02-25,1265.000000,96.934866
2025-02-26,1257.500000,96.360153
2025-02-27,1277.500000,97.892720
2025-02-28,1300.000000,99.616858
2025-03-03,1322.500000,101.340996
2025-03-04,1310.000000,100.383142
2025-03-05,1307.500000,100.191571
2025-03-06,1317.500000,100.957854
2025-03-07,1305.000000,100.000000
2025-03-10,1290.000000,98.850575
2025-03-11,1267.500000,97.126437
2025-03-12,1320.000000,101.149425
2025-03-13,1317.500000,100.957854
2025-03-14,1320.000000,101.149425
2025-03-17,1332.500000,102.107280
2025-03-18,1360.000000,104.214559
2025-03-19,1347.500000,103.256705
2025-03-21,1310.000000,100.383142
2025-03-24,1285.000000,98.467433
2025-03-25,1287.500000,98.659004
2025-03-26,1295.000000,99.233716
2025-03-27,1267.500000,97.126437
2025-03-28,1211.250000,92.816092
2025-03-31,1192.500000,91.379310
2025-04-01,1196.250000,91.666667
2025-04-02,1185.000000,90.804598
2025-04-03,1148.750000,88.026820
2025-04-04,1132.500000,86.781609
