Date,Close,NormalizedClose
2025-01-06,802.000000,100.000000
2025-01-07,800.000000,99.750623
2025-01-08,803.000000,100.124688
2025-01-09,800.000000,99.750623
2025-01-10,800.000000,99.750623
2025-01-14,799.000000,99.625935
2025-01-15,798.000000,99.501247
2025-01-16,798.000000,99.501247
2025-01-17,792.000000,98.753117
2025-01-20,793.000000,98.877805
2025-01-21,793.000000,98.877805
2025-01-22,803.000000,100.124688
2025-01-23,800.000000,99.750623
2025-01-24,800.000000,99.750623
2025-01-27,791.000000,98.628429
2025-01-28,795.000000,99.127182
2025-01-29,799.000000,99.625935
2025-01-30,800.000000,99.750623
2025-01-31,800.000000,99.750623
2025-02-03,802.000000,100.000000
2025-02-04,794.000000,99.002494
2025-02-05,804.000000,100.249377
2025-02-06,810.000000,100.997506
2025-02-07,825.000000,102.867830
2025-02-10,829.000000,103.366584
2025-02-12,816.000000,101.745636
2025-02-13,824.000000,102.743142
2025-02-14,821.000000,102.369077
2025-02-17,819.000000,102.119701
2025-02-18,820.000000,102.244389
2025-02-19,815.000000,101.620948
2025-02-20,815.000000,101.620948
2025-02-21,815.000000,101.620948
2025-02-25,815.000000,101.620948
2025-02-26,820.000000,102.244389
2025-02-27,820.000000,102.244389
2025-02-28,826.000000,102.992519
2025-03-03,824.000000,102.743142
2025-03-04,824.000000,102.743142
2025-03-05,835.000000,104.114713
2025-03-06,848.000000,105.735661
2025-03-07,839.000000,104.613466
2025-03-10,839.000000,104.613466
2025-03-11,847.000000,105.610973
2025-03-12,849.000000,105.860349
2025-03-13,844.000000,105.236908
2025-03-14,844.000000,105.236908
2025-03-17,846.000000,105.486284
2025-03-18,846.000000,105.486284
2025-03-19,870.000000,108.478803
2025-03-21,863.000000,107.605985
2025-03-24,907.000000,113.092269
2025-03-25,894.000000,111.471322
2025-03-26,899.000000,112.094763
2025-03-27,906.000000,112.967581
2025-03-28,868.000000,108.229426
2025-03-31,860.000000,107.231920
2025-04-01,860.000000,107.231920
2025-04-02,840.000000,104.738155
2025-04-03,843.000000,105.112219
2025-04-04,808.000000,100.748130
2025-04-07,755.000000,94.139651
2025-04-08,784.000000,97.755611
2025-04-09,790.000000,98.503741
2025-04-10,807.000000,100.623441
2025-04-11,820.000000,102.244389
2025-04-14,809.000000,100.872818
2025-04-15,834.000000,103.990025
2025-04-16,811.000000,101.122195
2025-04-17,811.000000,101.122195
2025-04-18,818.000000,101.995012
2025-04-21,815.000000,101.620948
2025-04-22,813.000000,101.371571
2025-04-23,820.000000,102.244389
2025-04-24,816.000000,101.745636
2025-04-25,813.000000,101.371571
2025-04-28,820.000000,102.244389
2025-04-30,834.000000,103.990025
2025-05-01,834.000000,103.990025
2025-05-02,868.000000,108.229426
2025-05-07,850.000000,105.985037
2025-05-08,835.000000,104.114713
2025-05-09,824.000000,102.743142
2025-05-12,849.000000,105.860349
2025-05-13,835.000000,104.114713
2025-05-14,830.000000,103.491272
2025-05-15,826.000000,102.992519
2025-05-16,829.000000,103.366584
2025-05-19,822.000000,102.493766
2025-05-20,818.000000,101.995012
2025-05-21,818.000000,101.995012
2025-05-22,819.000000,102.119701
2025-05-23,820.000000,102.244389
2025-05-26,822.000000,102.493766
2025-05-27,822.000000,102.493766
2025-05-28,829.000000,103.366584
2025-05-29,829.000000,103.366584
2025-05-30,829.000000,103.366584
2025-06-02,830.000000,103.491272
2025-06-03,830.000000,103.491272
2025-06-04,830.000000,103.491272
2025-06-05,840.000000,104.738155
2025-06-06,831.000000,103.615960
2025-06-09,844.000000,105.236908
2025-06-10,845.000000,105.361596
2025-06-11,840.000000,104.738155
2025-06-12,834.000000,103.990025
2025-06-13,832.000000,103.740648
2025-06-16,831.000000,103.615960
2025-06-17,829.000000,103.366584
2025-06-18,830.000000,103.491272
2025-06-19,822.000000,102.493766
2025-06-20,820.000000,102.244389
2025-06-23,828.000000,103.241895
2025-06-24,825.000000,102.867830
2025-06-25,825.000000,102.867830
2025-06-26,822.000000,102.493766
2025-06-27,823.000000,102.618454
2025-06-30,830.000000,103.491272
2025-07-01,830.000000,103.491272
2025-07-02,817.000000,101.870324
2025-07-03,820.000000,102.244389
2025-07-04,826.000000,102.992519
2025-07-07,835.000000,104.114713
2025-07-08,835.000000,104.114713
2025-07-09,836.000000,104.239401
2025-07-10,836.000000,104.239401
2025-07-11,829.000000,103.366584
2025-07-14,909.000000,113.341646
2025-07-15,895.000000,111.596010
2025-07-16,875.000000,109.102244
2025-07-17,884.000000,110.224439
2025-07-18,862.000000,107.481297
2025-07-22,888.000000,110.723192
2025-07-23,877.000000,109.351621
2025-07-24,880.000000,109.725686
2025-07-25,892.000000,111.221945
2025-07-28,900.000000,112.219451
2025-07-29,900.000000,112.219451
2025-07-30,900.000000,112.219451
2025-07-31,900.000000,112.219451
2025-08-01,892.000000,111.221945
2025-08-04,889.000000,110.847880
2025-08-05,889.000000,110.847880
2025-08-06,899.000000,112.094763
2025-08-07,906.000000,112.967581
2025-08-08,907.000000,113.092269
2025-08-12,909.000000,113.341646
2025-08-13,910.000000,113.466334
2025-08-14,910.000000,113.466334
2025-08-15,921.000000,114.837905
2025-08-18,923.000000,115.087282
2025-08-19,923.000000,115.087282
2025-08-20,920.000000,114.713217
2025-08-21,905.000000,112.842893
2025-08-22,905.000000,112.842893
2025-08-25,907.000000,113.092269
2025-08-26,907.000000,113.092269
2025-08-27,914.000000,113.965087
2025-08-28,909.000000,113.341646
2025-08-29,906.000000,112.967581
2025-09-01,902.000000,112.468828
2025-09-02,900.000000,112.219451
2025-09-03,919.000000,114.588529
2025-09-04,904.000000,112.718204
2025-09-05,909.000000,113.341646
2025-09-08,910.000000,113.466334
2025-09-09,928.000000,115.710723
2025-09-10,928.000000,115.710723
2025-09-11,925.000000,115.336658
2025-09-12,927.000000,115.586035
2025-09-16,944.000000,117.705736
2025-09-17,940.000000,117.206983
2025-09-18,941.000000,117.331671
2025-09-19,941.000000,117.331671
2025-09-22,936.000000,116.708229
2025-09-24,940.000000,117.206983
2025-09-25,938.000000,116.957606
2025-09-26,944.000000,117.705736
2025-09-29,939.000000,117.082294
2025-09-30,939.000000,117.082294
2025-10-01,930.000000,115.960100
2025-10-02,930.000000,115.960100
2025-10-03,930.000000,115.960100
2025-10-06,921.000000,114.837905
2025-10-07,920.000000,114.713217
2025-10-08,916.000000,114.214464
2025-10-09,916.000000,114.214464
2025-10-10,915.000000,114.089776
2025-10-14,918.000000,114.463840
2025-10-15,914.000000,113.965087
2025-10-16,915.000000,114.089776
2025-10-17,938.000000,116.957606
2025-10-20,927.000000,115.586035
2025-10-21,925.000000,115.336658
2025-10-22,930.000000,115.960100
2025-10-23,918.000000,114.463840
2025-10-24,917.000000,114.339152
2025-10-27,916.000000,114.214464
2025-10-28,918.000000,114.463840
2025-10-29,912.000000,113.715711
2025-10-30,894.000000,111.471322
2025-10-31,888.000000,110.723192
2025-11-04,886.000000,110.473815
2025-11-05,872.000000,108.728180
2025-11-06,871.000000,108.603491
2025-11-07,861.000000,107.356608
2025-11-10,873.000000,108.852868
2025-11-11,878.000000,109.476309
2025-11-12,899.000000,112.094763
2025-11-13,896.000000,111.720698
2025-11-14,912.000000,113.715711
