Date,Close,NormalizedClose,Segment
2011-07-06,393.000000,100.000000,history
2011-07-07,393.000000,100.000000,history
2011-07-08,393.000000,100.000000,history
2011-07-11,393.000000,100.000000,history
2011-07-12,393.000000,100.000000,history
2011-07-13,388.000000,98.727735,history
2011-07-14,388.000000,98.727735,history
2011-07-15,388.000000,98.727735,history
2011-07-19,388.000000,98.727735,history
2011-07-20,396.000000,100.763359,history
2011-07-21,396.000000,100.763359,history
2011-07-22,396.000000,100.763359,history
2011-07-25,400.000000,101.781170,history
2011-07-26,400.000000,101.781170,history
2011-07-27,384.000000,97.709924,history
2011-07-28,384.000000,97.709924,history
2011-07-29,384.000000,97.709924,history
2011-08-01,384.000000,97.709924,history
2011-08-02,384.000000,97.709924,history
2011-08-03,384.000000,97.709924,history
2011-08-04,384.000000,97.709924,history
2011-08-05,382.000000,97.201018,history
2011-08-08,382.000000,97.201018,history
2011-08-09,382.000000,97.201018,history
2011-08-10,382.000000,97.201018,history
2011-08-11,382.000000,97.201018,history
2011-08-12,382.000000,97.201018,history
2011-08-15,382.000000,97.201018,history
2011-08-16,382.000000,97.201018,history
2011-08-17,382.000000,97.201018,history
2011-08-18,382.000000,97.201018,history
2011-08-19,382.000000,97.201018,history
2011-08-22,382.000000,97.201018,history
2011-08-23,382.000000,97.201018,history
2011-08-24,382.000000,97.201018,history
2011-08-25,382.000000,97.201018,history
2011-08-26,382.000000,97.201018,history
2011-08-29,382.000000,97.201018,history
2011-08-30,399.000000,101.526718,history
2011-08-31,391.000000,99.491094,history
2011-09-01,383.000000,97.455471,history
2011-09-02,383.000000,97.455471,history
2011-09-05,383.000000,97.455471,history
2011-09-06,383.000000,97.455471,history
2011-09-07,386.000000,98.218830,history
2011-09-08,386.000000,98.218830,history
2011-09-09,386.000000,98.218830,history
2011-09-12,399.000000,101.526718,history
2011-09-13,399.000000,101.526718,history
2011-09-14,399.000000,101.526718,history
2011-09-15,390.000000,99.236641,history
2011-09-16,399.000000,101.526718,history
2011-09-20,399.000000,101.526718,history
2011-09-21,388.000000,98.727735,history
2011-09-22,388.000000,98.727735,history
2011-09-26,388.000000,98.727735,history
2011-09-27,385.000000,97.964377,history
2011-09-28,380.000000,96.692112,history
2011-09-29,386.000000,98.218830,history
2011-09-30,386.000000,98.218830,history
2011-10-03,386.000000,98.218830,history
2011-10-04,386.000000,98.218830,history
2011-10-05,386.000000,98.218830,history
2011-10-06,386.000000,98.218830,history
2011-10-07,384.000000,97.709924,history
2011-10-11,392.000000,99.745547,history
2011-10-12,392.000000,99.745547,history
2011-10-13,392.000000,99.745547,history
2011-10-14,384.000000,97.709924,history
2011-10-17,392.000000,99.745547,history
2011-10-18,392.000000,99.745547,history
2011-10-19,392.000000,99.745547,history
2011-10-20,392.000000,99.745547,history
2011-10-21,392.000000,99.745547,history
2011-10-24,392.000000,99.745547,history
2011-10-25,392.000000,99.745547,history
2011-10-26,392.000000,99.745547,history
2011-10-27,392.000000,99.745547,history
2011-10-28,392.000000,99.745547,history
2011-10-31,392.000000,99.745547,history
2011-11-01,392.000000,99.745547,history
2011-11-02,392.000000,99.745547,history
2011-11-04,384.000000,97.709924,history
2011-11-07,386.000000,98.218830,history
2011-11-08,386.000000,98.218830,history
2011-11-09,390.000000,99.236641,history
2011-11-10,390.000000,99.236641,history
2011-11-11,390.000000,99.236641,history
2011-11-14,395.000000,100.508906,history
2011-11-15,395.000000,100.508906,history
2011-11-16,395.000000,100.508906,history
2011-11-17,388.000000,98.727735,history
2011-11-18,388.000000,98.727735,history
2011-11-21,396.000000,100.763359,history
2011-11-22,396.000000,100.763359,history
2011-11-24,398.000000,101.272265,history
2011-11-25,398.000000,101.272265,history
2011-11-28,398.000000,101.272265,history
2011-11-29,398.000000,101.272265,history
2011-11-30,398.000000,101.272265,history
2011-12-01,398.000000,101.272265,history
2011-12-02,399.000000,101.526718,history
2011-12-05,399.000000,101.526718,history
2011-12-06,390.000000,99.236641,history
2011-12-07,390.000000,99.236641,history
2011-12-08,390.000000,99.236641,history
2011-12-09,390.000000,99.236641,history
2011-12-12,390.000000,99.236641,history
2011-12-13,390.000000,99.236641,history
2011-12-14,390.000000,99.236641,history
2011-12-15,397.000000,101.017812,history
2011-12-16,397.000000,101.017812,history
2011-12-19,397.000000,101.017812,history
2011-12-20,397.000000,101.017812,history
2011-12-21,397.000000,101.017812,history
2011-12-22,397.000000,101.017812,history
2011-12-26,397.000000,101.017812,history
2011-12-27,397.000000,101.017812,history
2011-12-28,410.000000,104.325700,history
2011-12-29,410.000000,104.325700,history
2011-12-30,405.000000,103.053435,history
2012-01-04,405.000000,103.053435,history
2012-01-05,405.000000,103.053435,history
2012-01-06,410.000000,104.325700,history
2012-01-10,408.000000,103.816794,history
2012-01-11,415.000000,105.597964,history
2012-01-12,421.000000,107.124682,history
2012-01-13,429.000000,109.160305,history
2012-01-16,429.000000,109.160305,history
2012-01-17,414.000000,105.343511,history
2012-01-18,424.000000,107.888041,history
2012-01-19,424.000000,107.888041,history
2012-01-20,424.000000,107.888041,history
2012-01-23,416.000000,105.852417,history
2012-01-24,415.000000,105.597964,history
