Date,Close,NormalizedClose,Segment
2017-05-24,1933.000000,100.000000,history
2017-05-25,1937.000000,100.206932,history
2017-05-26,1934.000000,100.051733,history
2017-05-29,1943.000000,100.517331,history
2017-05-30,1972.000000,102.017589,history
2017-05-31,2011.000000,104.035178,history
2017-06-01,1987.000000,102.793585,history
2017-06-02,2042.000000,105.638903,history
2017-06-05,2039.000000,105.483704,history
2017-06-06,1992.000000,103.052250,history
2017-06-07,2027.000000,104.862907,history
2017-06-08,2003.000000,103.621314,history
2017-06-09,1983.000000,102.586653,history
2017-06-12,1990.000000,102.948784,history
2017-06-13,2014.000000,104.190378,history
2017-06-14,1980.000000,102.431454,history
2017-06-15,1970.000000,101.914123,history
2017-06-16,1929.000000,99.793068,history
2017-06-19,1945.000000,100.620797,history
2017-06-20,1951.000000,100.931195,history
2017-06-21,1965.000000,101.655458,history
2017-06-22,1955.000000,101.138127,history
2017-06-23,1931.000000,99.896534,history
2017-06-26,1949.000000,100.827729,history
2017-06-27,1955.000000,101.138127,history
2017-06-28,1972.000000,102.017589,history
2017-06-29,1974.000000,102.121055,history
2017-06-30,1979.000000,102.379721,history
2017-07-03,1985.000000,102.690119,history
2017-07-04,1956.000000,101.189860,history
2017-07-05,1971.000000,101.965856,history
2017-07-06,1978.000000,102.327988,history
2017-07-07,1980.000000,102.431454,history
2017-07-10,1984.000000,102.638386,history
2017-07-11,1993.000000,103.103983,history
2017-07-12,1993.000000,103.103983,history
2017-07-13,2001.000000,103.517848,history
2017-07-14,2005.000000,103.724780,history
2017-07-17,2005.000000,103.724780,history
2017-07-18,1983.000000,102.586653,history
2017-07-19,1990.000000,102.948784,history
2017-07-20,1974.000000,102.121055,history
2017-07-21,1982.000000,102.534920,history
2017-07-24,2007.000000,103.828246,history
2017-07-25,1975.000000,102.172788,history
2017-07-26,1976.000000,102.224521,history
2017-07-27,1981.000000,102.483187,history
2017-07-28,2007.000000,103.828246,history
2017-07-31,1999.000000,103.414382,history
2017-08-01,1830.000000,94.671495,history
2017-08-02,1889.000000,97.723745,history
2017-08-03,1905.000000,98.551474,history
2017-08-04,1886.000000,97.568546,history
2017-08-07,1874.000000,96.947750,history
2017-08-08,1880.000000,97.258148,history
2017-08-09,1845.000000,95.447491,history
2017-08-10,1830.000000,94.671495,history
2017-08-11,1830.000000,94.671495,history
2017-08-14,1836.000000,94.981893,history
2017-08-15,1852.000000,95.809622,history
2017-08-16,1832.000000,94.774961,history
2017-08-17,1844.000000,95.395758,history
2017-08-18,1822.000000,94.257631,history
2017-08-21,1810.000000,93.636834,history
2017-08-22,1811.000000,93.688567,history
2017-08-23,1803.000000,93.274703,history
2017-08-24,1810.000000,93.636834,history
2017-08-25,1796.000000,92.912571,history
2017-08-28,1812.000000,93.740300,history
